Year,Geography,Source,GeoCode,Value
1999,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.1
2000,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2001,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2002,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2003,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2004,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2005,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2006,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2007,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2008,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2009,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2010,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2011,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2012,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2013,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.1
2014,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.1
2015,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.1
2016,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.1
2017,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.1
2018,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.1
2019,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.1
2020,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
2021,data.Prince Edward Island,"data.Light Manufacturing, Construction and Forest Resources",11,0.2
1990,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
1991,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.5
1992,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.5
1993,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.5
1994,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.5
1995,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
1996,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
1997,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
1998,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
1999,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
2000,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
2001,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
2002,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
2003,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
2004,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
2005,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.5
2006,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
2007,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.7
2008,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
2009,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.5
2010,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
2011,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.6
2012,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.5
2013,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.5
2014,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.5
2015,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.4
2016,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.4
2017,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.4
2018,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.5
2019,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.4
2020,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.4
2021,data.Nova Scotia,"data.Light Manufacturing, Construction and Forest Resources",12,0.4
1990,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.6
1991,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.6
1992,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.6
1993,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.6
1994,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.7
1995,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.7
1996,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.7
1997,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.8
1998,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.7
1999,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.8
2000,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.8
2001,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.8
2002,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.7
2003,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.7
2004,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.8
2005,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.7
2006,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.8
2007,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.8
2008,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.7
2009,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.6
2010,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.8
2011,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.7
2012,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.6
2013,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.6
2014,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.4
2015,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.4
2016,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.4
2017,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.4
2018,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.4
2019,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.4
2020,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.4
2021,data.New Brunswick,"data.Light Manufacturing, Construction and Forest Resources",13,0.4
1990,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,5.6
1991,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.8
1992,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.9
1993,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.6
1994,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.5
1995,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.6
1996,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.5
1997,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.8
1998,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.4
1999,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.6
2000,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.7
2001,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.6
2002,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.8
2003,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.7
2004,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,5.2
2005,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.7
2006,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.9
2007,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.5
2008,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.2
2009,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.4
2010,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.8
2011,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,5.4
2012,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,5.4
2013,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,5.8
2014,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.8
2015,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.5
2016,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.5
2017,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.7
2018,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.7
2019,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,5.0
2020,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,4.6
2021,data.Quebec,"data.Light Manufacturing, Construction and Forest Resources",24,5.1
1990,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,12.9
1991,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,12.5
1992,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,11.4
1993,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,11.0
1994,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,11.2
1995,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,11.6
1996,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,10.6
1997,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,11.0
1998,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,10.9
1999,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,10.6
2000,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,10.9
2001,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,10.2
2002,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,10.9
2003,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,11.5
2004,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,11.5
2005,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,11.5
2006,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,10.6
2007,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,10.7
2008,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,10.2
2009,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,8.6
2010,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,8.8
2011,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,9.2
2012,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,9.0
2013,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,8.9
2014,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,8.3
2015,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,9.1
2016,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,9.0
2017,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,9.6
2018,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,10.0
2019,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,9.8
2020,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,8.6
2021,data.Ontario,"data.Light Manufacturing, Construction and Forest Resources",35,8.8
1990,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.8
1991,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.7
1992,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.6
1993,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.5
1994,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.7
1995,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.7
1996,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.6
1997,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.7
1998,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.7
1999,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.8
2000,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.8
2001,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.8
2002,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.0
2003,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.8
2004,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.0
2005,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.0
2006,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.0
2007,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.1
2008,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.1
2009,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.9
2010,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.9
2011,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,0.9
2012,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.1
2013,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.0
2014,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.0
2015,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.2
2016,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.2
2017,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.4
2018,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.1
2019,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.1
2020,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.1
2021,data.Manitoba,"data.Light Manufacturing, Construction and Forest Resources",46,1.0
1990,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.8
1991,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,1.3
1992,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,2.1
1993,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.6
1994,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.9
1995,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.7
1996,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,1.1
1997,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,1.0
1998,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,1.0
1999,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.9
2000,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.9
2001,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.8
2002,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.7
2003,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.5
2004,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.5
2005,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.6
2006,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.8
2007,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.9
2008,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.9
2009,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.7
2010,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.7
2011,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.8
2012,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.8
2013,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.8
2014,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,1.0
2015,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.9
2016,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.9
2017,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.8
2018,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.8
2019,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.8
2020,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.7
2021,data.Saskatchewan,"data.Light Manufacturing, Construction and Forest Resources",47,0.7
1990,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,6.3
1991,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,5.6
1992,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,5.2
1993,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,4.4
1994,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,4.0
1995,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,4.9
1996,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,5.5
1997,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,5.6
1998,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,4.0
1999,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,4.6
2000,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,4.6
2001,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.6
2002,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.4
2003,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.0
2004,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.0
2005,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,2.8
2006,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.3
2007,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.3
2008,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.1
2009,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,2.5
2010,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,2.9
2011,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.1
2012,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.0
2013,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.4
2014,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.3
2015,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.1
2016,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.4
2017,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.2
2018,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.0
2019,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,3.4
2020,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,2.9
2021,data.Alberta,"data.Light Manufacturing, Construction and Forest Resources",48,2.9
1990,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.3
1991,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,2.6
1992,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,2.7
1993,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,2.9
1994,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.0
1995,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.9
1996,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,4.2
1997,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.9
1998,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.8
1999,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.9
2000,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,4.7
2001,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,5.0
2002,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,4.5
2003,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,4.8
2004,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,5.0
2005,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,5.3
2006,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.5
2007,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.7
2008,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.2
2009,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,2.3
2010,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,2.5
2011,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,2.6
2012,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,2.8
2013,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.1
2014,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,2.8
2015,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.1
2016,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.2
2017,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.4
2018,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.9
2019,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.4
2020,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.3
2021,data.British Columbia,"data.Light Manufacturing, Construction and Forest Resources",59,3.3
1990,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
1991,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
1992,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
1993,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
1994,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
1995,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
1996,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
1997,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
1998,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
1999,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2000,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2001,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2002,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2003,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2004,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2005,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2006,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2007,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2008,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2009,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2010,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2011,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2012,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2013,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2014,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2015,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2016,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2017,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2018,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2019,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2020,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
2021,data.Yukon,"data.Light Manufacturing, Construction and Forest Resources",60,0.0
1999,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,0.0
2000,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,0.0
2001,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,0.0
2002,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,0.0
2003,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,0.0
2004,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,0.0
2005,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2006,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2007,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2008,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2009,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2010,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2011,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2012,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2013,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2014,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2015,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2016,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2017,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2018,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2019,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2020,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
2021,data.Northwest Territories,"data.Light Manufacturing, Construction and Forest Resources",61,
1999,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,0.0
2000,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,0.0
2001,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,0.0
2002,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,0.0
2003,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,0.0
2004,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,0.0
2005,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2006,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2007,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2008,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2009,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2010,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
2011,data.Nunavut,"data.Light Manufacturing, Construction and Forest Resources",62,
