Year,data.Geography,data.Core public infrastructure assets,data.Type of municipality by population size,GeoCode,Value
2020,data.Nova Scotia,data.Potable water,data.All rural municipalities,12,81.82
2020,data.Nova Scotia,data.Potable water,"data.Rural municipalities, population 1 to 4,999",12,75.0
2020,data.Nova Scotia,data.Potable water,"data.Rural municipalities, population 5,000 or more",12,100.0
2020,data.Nova Scotia,data.Stormwater,data.All municipalities,12,78.12
2020,data.Nova Scotia,data.Stormwater,data.All urban municipalities,12,80.0
2020,data.Nova Scotia,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",12,83.33
2020,data.Nova Scotia,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",12,85.71
2020,data.Nova Scotia,data.Stormwater,"data.Urban municipalities, population 30,000 or more",12,0.0
2020,data.Nova Scotia,data.Stormwater,data.All rural municipalities,12,75.0
2020,data.Nova Scotia,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",12,85.71
2020,data.Nova Scotia,data.Stormwater,"data.Rural municipalities, population 5,000 or more",12,50.0
2020,data.Nova Scotia,data.Wastewater,data.All municipalities,12,80.0
2020,data.Nova Scotia,data.Wastewater,data.All urban municipalities,12,75.0
2020,data.Nova Scotia,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",12,75.0
2020,data.Nova Scotia,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",12,85.71
2020,data.Nova Scotia,data.Wastewater,"data.Urban municipalities, population 30,000 or more",12,0.0
2020,data.Nova Scotia,data.Wastewater,data.All rural municipalities,12,90.0
2020,data.Nova Scotia,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",12,80.0
2020,data.Nova Scotia,data.Wastewater,"data.Rural municipalities, population 5,000 or more",12,100.0
2020,data.Nova Scotia,data.Solid waste,data.All municipalities,12,47.62
2020,data.Nova Scotia,data.Solid waste,data.All urban municipalities,12,12.5
2020,data.Nova Scotia,data.Solid waste,"data.Urban municipalities, population 1 to 4,999",12,33.33
2020,data.Nova Scotia,data.Solid waste,"data.Urban municipalities, population 5,000 to 29,999",12,0.0
2020,data.Nova Scotia,data.Solid waste,"data.Urban municipalities, population 30,000 or more",12,0.0
2020,data.Nova Scotia,data.Solid waste,data.All rural municipalities,12,69.23
2020,data.Nova Scotia,data.Solid waste,"data.Rural municipalities, population 1 to 4,999",12,50.0
2020,data.Nova Scotia,data.Solid waste,"data.Rural municipalities, population 5,000 or more",12,75.0
2020,data.New Brunswick,data.Potable water,data.All municipalities,13,74.63
2020,data.New Brunswick,data.Potable water,data.All urban municipalities,13,66.67
2020,data.New Brunswick,data.Potable water,"data.Urban municipalities, population 1 to 4,999",13,75.0
2020,data.New Brunswick,data.Potable water,"data.Urban municipalities, population 5,000 to 29,999",13,77.78
2020,data.New Brunswick,data.Potable water,"data.Urban municipalities, population 30,000 or more",13,0.0
2020,data.New Brunswick,data.Potable water,data.All rural municipalities,13,76.74
2020,data.New Brunswick,data.Potable water,"data.Rural municipalities, population 1 to 4,999",13,74.36
2020,data.New Brunswick,data.Potable water,"data.Rural municipalities, population 5,000 or more",13,100.0
2020,data.New Brunswick,data.Stormwater,data.All municipalities,13,83.72
2020,data.New Brunswick,data.Stormwater,data.All urban municipalities,13,91.3
2020,data.New Brunswick,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",13,88.89
2020,data.New Brunswick,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",13,100.0
2020,data.New Brunswick,data.Stormwater,"data.Urban municipalities, population 30,000 or more",13,66.67
2020,data.New Brunswick,data.Stormwater,data.All rural municipalities,13,81.25
2020,data.New Brunswick,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",13,79.66
2020,data.New Brunswick,data.Stormwater,"data.Rural municipalities, population 5,000 or more",13,100.0
2020,data.New Brunswick,data.Wastewater,data.All municipalities,13,74.7
2020,data.New Brunswick,data.Wastewater,data.All urban municipalities,13,75.0
2020,data.New Brunswick,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",13,75.0
2020,data.New Brunswick,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",13,88.89
2020,data.New Brunswick,data.Wastewater,"data.Urban municipalities, population 30,000 or more",13,33.33
2020,data.New Brunswick,data.Wastewater,data.All rural municipalities,13,74.58
2020,data.New Brunswick,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",13,72.73
2020,data.New Brunswick,data.Wastewater,"data.Rural municipalities, population 5,000 or more",13,100.0
2020,data.New Brunswick,data.Solid waste,data.All municipalities,13,29.03
2020,data.New Brunswick,data.Solid waste,data.All urban municipalities,13,20.0
2020,data.New Brunswick,data.Solid waste,"data.Urban municipalities, population 1 to 4,999",13,0.0
2020,data.New Brunswick,data.Solid waste,"data.Urban municipalities, population 5,000 to 29,999",13,
2020,data.New Brunswick,data.Solid waste,"data.Urban municipalities, population 30,000 or more",13,50.0
2020,data.New Brunswick,data.Solid waste,data.All rural municipalities,13,30.77
2020,data.New Brunswick,data.Solid waste,"data.Rural municipalities, population 1 to 4,999",13,32.0
2020,data.New Brunswick,data.Solid waste,"data.Rural municipalities, population 5,000 or more",13,0.0
2020,data.Quebec,data.Potable water,data.All municipalities,24,45.95
2020,data.Quebec,data.Potable water,data.All urban municipalities,24,65.22
2020,data.Quebec,data.Potable water,"data.Urban municipalities, population 1 to 4,999",24,55.32
2020,data.Quebec,data.Potable water,"data.Urban municipalities, population 5,000 to 29,999",24,70.89
2020,data.Quebec,data.Potable water,"data.Urban municipalities, population 30,000 or more",24,65.71
2020,data.Quebec,data.Potable water,data.All rural municipalities,24,41.54
2020,data.Quebec,data.Potable water,"data.Rural municipalities, population 1 to 4,999",24,41.16
2020,data.Quebec,data.Potable water,"data.Rural municipalities, population 5,000 or more",24,45.31
2020,data.Quebec,data.Stormwater,data.All municipalities,24,53.18
2020,data.Quebec,data.Stormwater,data.All urban municipalities,24,74.34
2020,data.Quebec,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",24,60.47
2020,data.Quebec,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",24,76.0
2020,data.Quebec,data.Stormwater,"data.Urban municipalities, population 30,000 or more",24,91.18
2020,data.Quebec,data.Stormwater,data.All rural municipalities,24,48.15
2020,data.Quebec,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",24,47.1
2020,data.Quebec,data.Stormwater,"data.Rural municipalities, population 5,000 or more",24,57.81
2020,data.Quebec,data.Wastewater,data.All municipalities,24,46.04
2020,data.Quebec,data.Wastewater,data.All urban municipalities,24,66.46
2020,data.Quebec,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",24,51.11
2020,data.Quebec,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",24,69.23
2020,data.Quebec,data.Wastewater,"data.Urban municipalities, population 30,000 or more",24,82.86
2020,data.Quebec,data.Wastewater,data.All rural municipalities,24,41.49
2020,data.Quebec,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",24,40.25
2020,data.Quebec,data.Wastewater,"data.Rural municipalities, population 5,000 or more",24,51.56
2020,data.Quebec,data.Solid waste,data.All municipalities,24,16.45
2020,data.Quebec,data.Solid waste,data.All urban municipalities,24,29.03
2020,data.Quebec,data.Solid waste,"data.Urban municipalities, population 1 to 4,999",24,
2020,data.Quebec,data.Solid waste,"data.Urban municipalities, population 5,000 to 29,999",24,37.5
2020,data.Quebec,data.Solid waste,"data.Urban municipalities, population 30,000 or more",24,30.77
2020,data.Quebec,data.Solid waste,data.All rural municipalities,24,13.71
2020,data.Quebec,data.Solid waste,"data.Rural municipalities, population 1 to 4,999",24,12.55
2020,data.Quebec,data.Solid waste,"data.Rural municipalities, population 5,000 or more",24,23.53
2020,data.Ontario,data.Potable water,data.All municipalities,35,48.97
2020,data.Ontario,data.Potable water,data.All urban municipalities,35,57.47
2020,data.Ontario,data.Potable water,"data.Urban municipalities, population 1 to 4,999",35,30.77
2020,data.Ontario,data.Potable water,"data.Urban municipalities, population 5,000 to 29,999",35,69.44
2020,data.Ontario,data.Potable water,"data.Urban municipalities, population 30,000 or more",35,53.85
2020,data.Ontario,data.Potable water,data.All rural municipalities,35,45.85
2020,data.Ontario,data.Potable water,"data.Rural municipalities, population 1 to 4,999",35,32.29
2020,data.Ontario,data.Potable water,"data.Rural municipalities, population 5,000 or more",35,57.8
2020,data.Ontario,data.Stormwater,data.All municipalities,35,57.75
2020,data.Ontario,data.Stormwater,data.All urban municipalities,35,76.47
2020,data.Ontario,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",35,25.0
2020,data.Ontario,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",35,82.05
2020,data.Ontario,data.Stormwater,"data.Urban municipalities, population 30,000 or more",35,84.31
2020,data.Ontario,data.Stormwater,data.All rural municipalities,35,50.0
2020,data.Ontario,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",35,38.33
2020,data.Ontario,data.Stormwater,"data.Rural municipalities, population 5,000 or more",35,59.7
2020,data.Ontario,data.Wastewater,data.All municipalities,35,54.68
2020,data.Ontario,data.Wastewater,data.All urban municipalities,35,66.29
2020,data.Ontario,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",35,23.08
2020,data.Ontario,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",35,77.78
2020,data.Ontario,data.Wastewater,"data.Urban municipalities, population 30,000 or more",35,68.29
2020,data.Ontario,data.Wastewater,data.All rural municipalities,35,49.21
2020,data.Ontario,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",35,35.56
2020,data.Ontario,data.Wastewater,"data.Rural municipalities, population 5,000 or more",35,61.62
2020,data.Ontario,data.Solid waste,data.All municipalities,35,37.91
2020,data.Ontario,data.Solid waste,data.All urban municipalities,35,45.61
2020,data.Ontario,data.Solid waste,"data.Urban municipalities, population 1 to 4,999",35,18.18
2020,data.Ontario,data.Solid waste,"data.Urban municipalities, population 5,000 to 29,999",35,40.91
2020,data.Ontario,data.Solid waste,"data.Urban municipalities, population 30,000 or more",35,62.5
2020,data.Ontario,data.Solid waste,data.All rural municipalities,35,36.36
2020,data.Ontario,data.Solid waste,"data.Rural municipalities, population 1 to 4,999",35,36.3
2020,data.Ontario,data.Solid waste,"data.Rural municipalities, population 5,000 or more",35,35.29
2020,data.Manitoba,data.Potable water,data.All municipalities,46,52.17
2020,data.Manitoba,data.Potable water,data.All urban municipalities,46,73.08
2020,data.Manitoba,data.Potable water,"data.Urban municipalities, population 1 to 4,999",46,53.85
2020,data.Manitoba,data.Potable water,"data.Urban municipalities, population 5,000 to 29,999",46,90.91
2020,data.Manitoba,data.Potable water,"data.Urban municipalities, population 30,000 or more",46,100.0
2020,data.Manitoba,data.Potable water,data.All rural municipalities,46,46.07
2020,data.Manitoba,data.Potable water,"data.Rural municipalities, population 1 to 4,999",46,43.42
2020,data.Manitoba,data.Potable water,"data.Rural municipalities, population 5,000 or more",46,64.29
2020,data.Manitoba,data.Stormwater,data.All municipalities,46,51.49
2020,data.Manitoba,data.Stormwater,data.All urban municipalities,46,71.43
2020,data.Manitoba,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",46,53.33
2020,data.Manitoba,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",46,90.91
2020,data.Manitoba,data.Stormwater,"data.Urban municipalities, population 30,000 or more",46,100.0
2020,data.Manitoba,data.Stormwater,data.All rural municipalities,46,45.21
2020,data.Manitoba,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",46,40.0
2020,data.Manitoba,data.Stormwater,"data.Rural municipalities, population 5,000 or more",46,64.29
2020,data.Manitoba,data.Wastewater,data.All municipalities,46,52.76
2020,data.Manitoba,data.Wastewater,data.All urban municipalities,46,68.97
2020,data.Manitoba,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",46,50.0
2020,data.Manitoba,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",46,90.91
2020,data.Manitoba,data.Wastewater,"data.Urban municipalities, population 30,000 or more",46,100.0
2020,data.Manitoba,data.Wastewater,data.All rural municipalities,46,47.96
2020,data.Manitoba,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",46,45.78
2020,data.Manitoba,data.Wastewater,"data.Rural municipalities, population 5,000 or more",46,60.0
2020,data.Manitoba,data.Solid waste,data.All municipalities,46,42.15
2020,data.Manitoba,data.Solid waste,data.All urban municipalities,46,46.15
2020,data.Manitoba,data.Solid waste,"data.Urban municipalities, population 1 to 4,999",46,28.57
2020,data.Manitoba,data.Solid waste,"data.Urban municipalities, population 5,000 to 29,999",46,70.0
2020,data.Manitoba,data.Solid waste,"data.Urban municipalities, population 30,000 or more",46,50.0
2020,data.Manitoba,data.Solid waste,data.All rural municipalities,46,41.05
2020,data.Manitoba,data.Solid waste,"data.Rural municipalities, population 1 to 4,999",46,43.68
2020,data.Manitoba,data.Solid waste,"data.Rural municipalities, population 5,000 or more",46,
2020,data.Saskatchewan,data.Potable water,data.All municipalities,47,37.29
2020,data.Saskatchewan,data.Potable water,data.All urban municipalities,47,39.29
2020,data.Saskatchewan,data.Potable water,"data.Urban municipalities, population 1 to 4,999",47,36.59
2020,data.Saskatchewan,data.Potable water,"data.Urban municipalities, population 5,000 to 29,999",47,27.27
2020,data.Saskatchewan,data.Potable water,"data.Urban municipalities, population 30,000 or more",47,75.0
2020,data.Saskatchewan,data.Potable water,data.All rural municipalities,47,36.93
2020,data.Saskatchewan,data.Potable water,"data.Rural municipalities, population 1 to 4,999",47,37.11
2020,data.Saskatchewan,data.Potable water,"data.Rural municipalities, population 5,000 or more",47,0.0
2020,data.Saskatchewan,data.Stormwater,data.All municipalities,47,28.96
2020,data.Saskatchewan,data.Stormwater,data.All urban municipalities,47,48.21
2020,data.Saskatchewan,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",47,41.46
2020,data.Saskatchewan,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",47,54.55
2020,data.Saskatchewan,data.Stormwater,"data.Urban municipalities, population 30,000 or more",47,100.0
2020,data.Saskatchewan,data.Stormwater,data.All rural municipalities,47,24.48
2020,data.Saskatchewan,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",47,24.69
2020,data.Saskatchewan,data.Stormwater,"data.Rural municipalities, population 5,000 or more",47,0.0
2020,data.Saskatchewan,data.Wastewater,data.All municipalities,47,36.25
2020,data.Saskatchewan,data.Wastewater,data.All urban municipalities,47,49.12
2020,data.Saskatchewan,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",47,45.24
2020,data.Saskatchewan,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",47,45.45
2020,data.Saskatchewan,data.Wastewater,"data.Urban municipalities, population 30,000 or more",47,100.0
2020,data.Saskatchewan,data.Wastewater,data.All rural municipalities,47,34.47
2020,data.Saskatchewan,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",47,34.47
2020,data.Saskatchewan,data.Wastewater,"data.Rural municipalities, population 5,000 or more",47,
2020,data.Saskatchewan,data.Solid waste,data.All municipalities,47,22.59
2020,data.Saskatchewan,data.Solid waste,data.All urban municipalities,47,38.78
2020,data.Saskatchewan,data.Solid waste,"data.Urban municipalities, population 1 to 4,999",47,37.14
2020,data.Saskatchewan,data.Solid waste,"data.Urban municipalities, population 5,000 to 29,999",47,30.0
2020,data.Saskatchewan,data.Solid waste,"data.Urban municipalities, population 30,000 or more",47,50.0
2020,data.Saskatchewan,data.Solid waste,data.All rural municipalities,47,21.0
2020,data.Saskatchewan,data.Solid waste,"data.Rural municipalities, population 1 to 4,999",47,21.0
2020,data.Saskatchewan,data.Solid waste,"data.Rural municipalities, population 5,000 or more",47,
2020,data.Alberta,data.Potable water,data.All municipalities,48,35.42
2020,data.Alberta,data.Potable water,data.All urban municipalities,48,53.92
2020,data.Alberta,data.Potable water,"data.Urban municipalities, population 1 to 4,999",48,57.41
2020,data.Alberta,data.Potable water,"data.Urban municipalities, population 5,000 to 29,999",48,52.78
2020,data.Alberta,data.Potable water,"data.Urban municipalities, population 30,000 or more",48,41.67
2020,data.Alberta,data.Potable water,data.All rural municipalities,48,26.73
2020,data.Alberta,data.Potable water,"data.Rural municipalities, population 1 to 4,999",48,24.31
2020,data.Alberta,data.Potable water,"data.Rural municipalities, population 5,000 or more",48,38.89
2020,data.Alberta,data.Stormwater,data.All municipalities,48,46.92
2020,data.Alberta,data.Stormwater,data.All urban municipalities,48,60.0
2020,data.Alberta,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",48,60.71
2020,data.Alberta,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",48,61.11
2020,data.Alberta,data.Stormwater,"data.Urban municipalities, population 30,000 or more",48,61.54
2020,data.Alberta,data.Stormwater,data.All rural municipalities,48,39.57
2020,data.Alberta,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",48,38.31
2020,data.Alberta,data.Stormwater,"data.Rural municipalities, population 5,000 or more",48,45.45
2020,data.Alberta,data.Wastewater,data.All municipalities,48,36.08
2020,data.Alberta,data.Wastewater,data.All urban municipalities,48,53.92
2020,data.Alberta,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",48,57.41
2020,data.Alberta,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",48,55.56
2020,data.Alberta,data.Wastewater,"data.Urban municipalities, population 30,000 or more",48,33.33
2020,data.Alberta,data.Wastewater,data.All rural municipalities,48,27.57
2020,data.Alberta,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",48,25.57
2020,data.Alberta,data.Wastewater,"data.Rural municipalities, population 5,000 or more",48,36.84
2020,data.Alberta,data.Solid waste,data.All municipalities,48,28.25
2020,data.Alberta,data.Solid waste,data.All urban municipalities,48,44.0
2020,data.Alberta,data.Solid waste,"data.Urban municipalities, population 1 to 4,999",48,48.72
2020,data.Alberta,data.Solid waste,"data.Urban municipalities, population 5,000 to 29,999",48,33.33
2020,data.Alberta,data.Solid waste,"data.Urban municipalities, population 30,000 or more",48,40.0
2020,data.Alberta,data.Solid waste,data.All rural municipalities,48,21.09
2020,data.Alberta,data.Solid waste,"data.Rural municipalities, population 1 to 4,999",48,20.51
2020,data.Alberta,data.Solid waste,"data.Rural municipalities, population 5,000 or more",48,23.33
2020,data.British Columbia,data.Potable water,data.All municipalities,59,75.51
2020,data.British Columbia,data.Potable water,data.All urban municipalities,59,78.89
2020,data.British Columbia,data.Potable water,"data.Urban municipalities, population 1 to 4,999",59,75.0
2020,data.British Columbia,data.Potable water,"data.Urban municipalities, population 5,000 to 29,999",59,75.0
2020,data.British Columbia,data.Potable water,"data.Urban municipalities, population 30,000 or more",59,88.46
2020,data.British Columbia,data.Potable water,data.All rural municipalities,59,70.18
2020,data.British Columbia,data.Potable water,"data.Rural municipalities, population 1 to 4,999",59,67.35
2020,data.British Columbia,data.Potable water,"data.Rural municipalities, population 5,000 or more",59,100.0
2020,data.British Columbia,data.Stormwater,data.All municipalities,59,73.68
2020,data.British Columbia,data.Stormwater,data.All urban municipalities,59,75.26
2020,data.British Columbia,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",59,70.37
2020,data.British Columbia,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",59,69.05
2020,data.British Columbia,data.Stormwater,"data.Urban municipalities, population 30,000 or more",59,92.86
2020,data.British Columbia,data.Stormwater,data.All rural municipalities,59,69.64
2020,data.British Columbia,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",59,65.96
2020,data.British Columbia,data.Stormwater,"data.Rural municipalities, population 5,000 or more",59,100.0
2020,data.British Columbia,data.Wastewater,data.All municipalities,59,70.39
2020,data.British Columbia,data.Wastewater,data.All urban municipalities,59,71.43
2020,data.British Columbia,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",59,71.43
2020,data.British Columbia,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",59,66.67
2020,data.British Columbia,data.Wastewater,"data.Urban municipalities, population 30,000 or more",59,78.57
2020,data.British Columbia,data.Wastewater,data.All rural municipalities,59,68.52
2020,data.British Columbia,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",59,65.96
2020,data.British Columbia,data.Wastewater,"data.Rural municipalities, population 5,000 or more",59,85.71
2020,data.British Columbia,data.Solid waste,data.All municipalities,59,16.04
2020,data.British Columbia,data.Solid waste,data.All urban municipalities,59,20.0
2020,data.British Columbia,data.Solid waste,"data.Urban municipalities, population 1 to 4,999",59,
2020,data.British Columbia,data.Solid waste,"data.Urban municipalities, population 5,000 to 29,999",59,25.0
2020,data.British Columbia,data.Solid waste,"data.Urban municipalities, population 30,000 or more",59,28.0
2020,data.British Columbia,data.Solid waste,data.All rural municipalities,59,9.76
2020,data.British Columbia,data.Solid waste,"data.Rural municipalities, population 1 to 4,999",59,8.33
2020,data.British Columbia,data.Solid waste,"data.Rural municipalities, population 5,000 or more",59,20.0
2020,data.Yukon,data.Potable water,data.All municipalities,60,33.33
2020,data.Yukon,data.Potable water,data.All urban municipalities,60,100.0
2020,data.Yukon,data.Potable water,"data.Urban municipalities, population 1 to 4,999",60,
2020,data.Yukon,data.Potable water,"data.Urban municipalities, population 5,000 to 29,999",60,100.0
2020,data.Yukon,data.Potable water,"data.Urban municipalities, population 30,000 or more",60,
2020,data.Yukon,data.Potable water,data.All rural municipalities,60,
2020,data.Yukon,data.Potable water,"data.Rural municipalities, population 1 to 4,999",60,
2020,data.Yukon,data.Potable water,"data.Rural municipalities, population 5,000 or more",60,
2020,data.Yukon,data.Stormwater,data.All municipalities,60,50.0
2020,data.Yukon,data.Stormwater,data.All urban municipalities,60,100.0
2020,data.Yukon,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",60,
2020,data.Yukon,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",60,100.0
2020,data.Yukon,data.Stormwater,"data.Urban municipalities, population 30,000 or more",60,
2020,data.Yukon,data.Stormwater,data.All rural municipalities,60,
2020,data.Yukon,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",60,
2020,data.Yukon,data.Stormwater,"data.Rural municipalities, population 5,000 or more",60,
2020,data.Yukon,data.Wastewater,data.All municipalities,60,40.0
2020,data.Yukon,data.Wastewater,data.All urban municipalities,60,100.0
2020,data.Yukon,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",60,
2020,data.Yukon,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",60,100.0
2020,data.Yukon,data.Wastewater,"data.Urban municipalities, population 30,000 or more",60,
2020,data.Yukon,data.Wastewater,data.All rural municipalities,60,
2020,data.Yukon,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",60,
2020,data.Yukon,data.Wastewater,"data.Rural municipalities, population 5,000 or more",60,
2020,data.Yukon,data.Solid waste,data.All municipalities,60,40.0
2020,data.Yukon,data.Solid waste,data.All urban municipalities,60,100.0
2020,data.Yukon,data.Solid waste,"data.Urban municipalities, population 1 to 4,999",60,
2020,data.Yukon,data.Solid waste,"data.Urban municipalities, population 5,000 to 29,999",60,100.0
2020,data.Yukon,data.Solid waste,"data.Urban municipalities, population 30,000 or more",60,
2020,data.Yukon,data.Solid waste,data.All rural municipalities,60,
2020,data.Yukon,data.Solid waste,"data.Rural municipalities, population 1 to 4,999",60,
2020,data.Yukon,data.Solid waste,"data.Rural municipalities, population 5,000 or more",60,
2020,data.Northwest Territories,data.Potable water,data.All municipalities,61,56.25
2020,data.Northwest Territories,data.Potable water,data.All urban municipalities,61,80.0
2020,data.Northwest Territories,data.Potable water,"data.Urban municipalities, population 1 to 4,999",61,
2020,data.Northwest Territories,data.Potable water,"data.Urban municipalities, population 5,000 to 29,999",61,100.0
2020,data.Northwest Territories,data.Potable water,"data.Urban municipalities, population 30,000 or more",61,
2020,data.Northwest Territories,data.Potable water,data.All rural municipalities,61,45.45
2020,data.Northwest Territories,data.Potable water,"data.Rural municipalities, population 1 to 4,999",61,45.45
2020,data.Northwest Territories,data.Potable water,"data.Rural municipalities, population 5,000 or more",61,
2020,data.Northwest Territories,data.Stormwater,data.All municipalities,61,62.5
2020,data.Northwest Territories,data.Stormwater,data.All urban municipalities,61,
2020,data.Northwest Territories,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",61,
2020,data.Northwest Territories,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",61,0.0
2020,data.Northwest Territories,data.Stormwater,"data.Urban municipalities, population 30,000 or more",61,
2020,data.Northwest Territories,data.Stormwater,data.All rural municipalities,61,
2020,data.Northwest Territories,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",61,
2020,data.Northwest Territories,data.Stormwater,"data.Rural municipalities, population 5,000 or more",61,
2020,data.Northwest Territories,data.Wastewater,data.All municipalities,61,58.82
2020,data.Northwest Territories,data.Wastewater,data.All urban municipalities,61,
2020,data.Northwest Territories,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",61,
2020,data.Northwest Territories,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",61,0.0
2020,data.Northwest Territories,data.Wastewater,"data.Urban municipalities, population 30,000 or more",61,
2020,data.Northwest Territories,data.Wastewater,data.All rural municipalities,61,58.33
2020,data.Northwest Territories,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",61,58.33
2020,data.Northwest Territories,data.Wastewater,"data.Rural municipalities, population 5,000 or more",61,
2020,data.Northwest Territories,data.Solid waste,data.All municipalities,61,72.22
2020,data.Northwest Territories,data.Solid waste,data.All urban municipalities,61,
2020,data.Northwest Territories,data.Solid waste,"data.Urban municipalities, population 1 to 4,999",61,
2020,data.Northwest Territories,data.Solid waste,"data.Urban municipalities, population 5,000 to 29,999",61,0.0
2020,data.Northwest Territories,data.Solid waste,"data.Urban municipalities, population 30,000 or more",61,
2020,data.Northwest Territories,data.Solid waste,data.All rural municipalities,61,76.92
2020,data.Northwest Territories,data.Solid waste,"data.Rural municipalities, population 1 to 4,999",61,76.92
2020,data.Northwest Territories,data.Solid waste,"data.Rural municipalities, population 5,000 or more",61,
2020,data.Nunavut,data.Potable water,data.All municipalities,62,9.52
2020,data.Nunavut,data.Potable water,data.All urban municipalities,62,0.0
2020,data.Nunavut,data.Potable water,"data.Urban municipalities, population 1 to 4,999",62,0.0
2020,data.Nunavut,data.Potable water,"data.Urban municipalities, population 5,000 to 29,999",62,0.0
2020,data.Nunavut,data.Potable water,"data.Urban municipalities, population 30,000 or more",62,
2020,data.Nunavut,data.Potable water,data.All rural municipalities,62,11.76
2020,data.Nunavut,data.Potable water,"data.Rural municipalities, population 1 to 4,999",62,11.76
2020,data.Nunavut,data.Potable water,"data.Rural municipalities, population 5,000 or more",62,
2020,data.Nunavut,data.Stormwater,data.All municipalities,62,0.0
2020,data.Nunavut,data.Stormwater,data.All urban municipalities,62,
2020,data.Nunavut,data.Stormwater,"data.Urban municipalities, population 1 to 4,999",62,
2020,data.Nunavut,data.Stormwater,"data.Urban municipalities, population 5,000 to 29,999",62,
2020,data.Nunavut,data.Stormwater,"data.Urban municipalities, population 30,000 or more",62,
2020,data.Nunavut,data.Stormwater,data.All rural municipalities,62,0.0
2020,data.Nunavut,data.Stormwater,"data.Rural municipalities, population 1 to 4,999",62,0.0
2020,data.Nunavut,data.Stormwater,"data.Rural municipalities, population 5,000 or more",62,
2020,data.Nunavut,data.Wastewater,data.All municipalities,62,8.7
2020,data.Nunavut,data.Wastewater,data.All urban municipalities,62,0.0
2020,data.Nunavut,data.Wastewater,"data.Urban municipalities, population 1 to 4,999",62,0.0
2020,data.Nunavut,data.Wastewater,"data.Urban municipalities, population 5,000 to 29,999",62,0.0
2020,data.Nunavut,data.Wastewater,"data.Urban municipalities, population 30,000 or more",62,
2020,data.Nunavut,data.Wastewater,data.All rural municipalities,62,10.53
2020,data.Nunavut,data.Wastewater,"data.Rural municipalities, population 1 to 4,999",62,10.53
