Year,Géographie,Source,Value
2008,Île-du-Prince-Édouard,Électricité,0.004128699
2008,Île-du-Prince-Édouard,Transports,0.721078144
2008,Île-du-Prince-Édouard,Industrie lourde,0.007891581
2008,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.188150262
2008,Île-du-Prince-Édouard,Bâtiments,0.476832082
2008,Île-du-Prince-Édouard,Déchets et autres,0.124584201
2008,Île-du-Prince-Édouard,Agriculture,0.41538597
2009,Île-du-Prince-Édouard,Inventaire provincial,1.918842186
2009,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
2009,Île-du-Prince-Édouard,Électricité,0.006034252
2009,Île-du-Prince-Édouard,Transports,0.715374273
2009,Île-du-Prince-Édouard,Industrie lourde,0.005969197
2009,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.158600094
2009,Île-du-Prince-Édouard,Bâtiments,0.503419311
2009,Île-du-Prince-Édouard,Déchets et autres,0.121615561
2009,Île-du-Prince-Édouard,Agriculture,0.40775574
2010,Île-du-Prince-Édouard,Inventaire provincial,1.945330923
2010,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
2010,Île-du-Prince-Édouard,Électricité,0.001587961
2010,Île-du-Prince-Édouard,Transports,0.743075879
2010,Île-du-Prince-Édouard,Industrie lourde,0.008440969
2010,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.212652093
2010,Île-du-Prince-Édouard,Bâtiments,0.466003376
2010,Île-du-Prince-Édouard,Déchets et autres,0.118846136
2010,Île-du-Prince-Édouard,Agriculture,0.394648894
2011,Île-du-Prince-Édouard,Inventaire provincial,2.117887354
2011,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
2011,Île-du-Prince-Édouard,Électricité,0.001238114
2011,Île-du-Prince-Édouard,Transports,0.829428348
2011,Île-du-Prince-Édouard,Industrie lourde,0.008575798
2011,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.172974241
2011,Île-du-Prince-Édouard,Bâtiments,0.579904848
2011,Île-du-Prince-Édouard,Déchets et autres,0.11596241
2011,Île-du-Prince-Édouard,Agriculture,0.409711453
2012,Île-du-Prince-Édouard,Inventaire provincial,2.044136828
2012,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
2012,Île-du-Prince-Édouard,Électricité,0.010796132
2012,Île-du-Prince-Édouard,Transports,0.807522812
2012,Île-du-Prince-Édouard,Industrie lourde,0.008243595
2012,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.206155378
2012,Île-du-Prince-Édouard,Bâtiments,0.487357933
2012,Île-du-Prince-Édouard,Déchets et autres,0.113150707
2012,Île-du-Prince-Édouard,Agriculture,0.410821133
2013,Île-du-Prince-Édouard,Inventaire provincial,1.745868348
2013,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
2013,Île-du-Prince-Édouard,Électricité,0.003937787
2013,Île-du-Prince-Édouard,Transports,0.705620581
2013,Île-du-Prince-Édouard,Industrie lourde,0.00864947
2013,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.129761321
2013,Île-du-Prince-Édouard,Bâtiments,0.434647911
2013,Île-du-Prince-Édouard,Déchets et autres,0.110323268
2013,Île-du-Prince-Édouard,Agriculture,0.352846377
2014,Île-du-Prince-Édouard,Inventaire provincial,1.707070934
2014,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
2014,Île-du-Prince-Édouard,Électricité,0.004350896
2014,Île-du-Prince-Édouard,Transports,0.712520397
2014,Île-du-Prince-Édouard,Industrie lourde,0.008458094
2014,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.089854877
2014,Île-du-Prince-Édouard,Bâtiments,0.386448138
2014,Île-du-Prince-Édouard,Déchets et autres,0.107123309
2014,Île-du-Prince-Édouard,Agriculture,0.398222069
2015,Île-du-Prince-Édouard,Inventaire provincial,1.656181862
2015,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.00010429
2015,Île-du-Prince-Édouard,Électricité,0.01387271
2015,Île-du-Prince-Édouard,Transports,0.735665615
2015,Île-du-Prince-Édouard,Industrie lourde,0.009806348
2015,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.078582842
2015,Île-du-Prince-Édouard,Bâtiments,0.340917911
2015,Île-du-Prince-Édouard,Déchets et autres,0.105114354
2015,Île-du-Prince-Édouard,Agriculture,0.372117792
2016,Île-du-Prince-Édouard,Inventaire provincial,1.724681117
2016,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
2016,Île-du-Prince-Édouard,Électricité,0.004159862
2016,Île-du-Prince-Édouard,Transports,0.76961519
2016,Île-du-Prince-Édouard,Industrie lourde,0.009519372
2016,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.092657842
2016,Île-du-Prince-Édouard,Bâtiments,0.317763312
2016,Île-du-Prince-Édouard,Déchets et autres,0.103228349
2016,Île-du-Prince-Édouard,Agriculture,0.427639472
2017,Île-du-Prince-Édouard,Inventaire provincial,1.742968384
2017,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
2017,Île-du-Prince-Édouard,Électricité,0.008637316
2017,Île-du-Prince-Édouard,Transports,0.786806181
2017,Île-du-Prince-Édouard,Industrie lourde,0.011045419
2017,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.105892571
2017,Île-du-Prince-Édouard,Bâtiments,0.318483754
2017,Île-du-Prince-Édouard,Déchets et autres,0.101778118
2017,Île-du-Prince-Édouard,Agriculture,0.410231447
2018,Île-du-Prince-Édouard,Inventaire provincial,1.728163235
2018,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
2018,Île-du-Prince-Édouard,Électricité,0.002766738
2018,Île-du-Prince-Édouard,Transports,0.765226569
2018,Île-du-Prince-Édouard,Industrie lourde,0.012549489
2018,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.092615012
2018,Île-du-Prince-Édouard,Bâtiments,0.314744012
2018,Île-du-Prince-Édouard,Déchets et autres,0.09999702
2018,Île-du-Prince-Édouard,Agriculture,0.440185018
2019,Île-du-Prince-Édouard,Inventaire provincial,1.756490353
2019,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,0.0
2019,Île-du-Prince-Édouard,Électricité,0.001106695
2019,Île-du-Prince-Édouard,Transports,0.770376713
2019,Île-du-Prince-Édouard,Industrie lourde,0.011764506
2019,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",0.106295205
2019,Île-du-Prince-Édouard,Bâtiments,0.324784356
2019,Île-du-Prince-Édouard,Déchets et autres,0.099100195
2019,Île-du-Prince-Édouard,Agriculture,0.442982907
1990,Québec,Inventaire provincial,86.37094752
1990,Québec,Exploitation pétrolière et gazière,3.927740418
1990,Québec,Électricité,1.529102998
1990,Québec,Transports,24.18184655
1990,Québec,Industrie lourde,24.96158156
1990,Québec,"Fabrication légère, construction et ressources forestières",5.289313531
1990,Québec,Bâtiments,11.70175739
1990,Québec,Déchets et autres,6.708840198
1990,Québec,Agriculture,8.070764873
1991,Québec,Inventaire provincial,82.27786964
1991,Québec,Exploitation pétrolière et gazière,3.407101144
1991,Québec,Électricité,0.524642763
1991,Québec,Transports,22.77236901
1991,Québec,Industrie lourde,25.01749038
1991,Québec,"Fabrication légère, construction et ressources forestières",4.70439116
1991,Québec,Bâtiments,10.99686853
1991,Québec,Déchets et autres,6.990620984
1991,Québec,Agriculture,7.864385671
1992,Québec,Inventaire provincial,82.53183043
1992,Québec,Exploitation pétrolière et gazière,3.439368449
1992,Québec,Électricité,0.954288031
1992,Québec,Transports,23.15806255
1992,Québec,Industrie lourde,23.21434945
1992,Québec,"Fabrication légère, construction et ressources forestières",4.822177048
1992,Québec,Bâtiments,11.66090958
1992,Québec,Déchets et autres,7.259213955
1992,Québec,Agriculture,8.023461369
1993,Québec,Inventaire provincial,83.92087566
1993,Québec,Exploitation pétrolière et gazière,3.648732781
1993,Québec,Électricité,0.289388784
1993,Québec,Transports,23.81243828
1993,Québec,Industrie lourde,24.03260091
1993,Québec,"Fabrication légère, construction et ressources forestières",4.555066611
1993,Québec,Bâtiments,11.94337244
1993,Québec,Déchets et autres,7.507773571
1993,Québec,Agriculture,8.13150229
1994,Québec,Inventaire provincial,86.17526104
1994,Québec,Exploitation pétrolière et gazière,4.022683561
1994,Québec,Électricité,0.482009082
1994,Québec,Transports,24.75565214
1994,Québec,Industrie lourde,24.57249651
1994,Québec,"Fabrication légère, construction et ressources forestières",4.529450312
1994,Québec,Bâtiments,11.80661243
1994,Québec,Déchets et autres,7.752492191
1994,Québec,Agriculture,8.253864817
1995,Québec,Inventaire provincial,85.41764514
1995,Québec,Exploitation pétrolière et gazière,3.81808455
1995,Québec,Électricité,0.373765491
1995,Québec,Transports,24.98100464
1995,Québec,Industrie lourde,23.33454867
1995,Québec,"Fabrication légère, construction et ressources forestières",4.641748357
1995,Québec,Bâtiments,11.87198594
1995,Québec,Déchets et autres,7.873571096
1995,Québec,Agriculture,8.522936397
1996,Québec,Inventaire provincial,86.79160695
1996,Québec,Exploitation pétrolière et gazière,4.022429378
1996,Québec,Électricité,0.402053692
1996,Québec,Transports,25.40888951
1996,Québec,Industrie lourde,23.58133441
1996,Québec,"Fabrication légère, construction et ressources forestières",4.606746
1996,Québec,Bâtiments,12.23847921
1996,Québec,Déchets et autres,7.940941113
1996,Québec,Agriculture,8.590733643
1997,Québec,Inventaire provincial,85.33330833
1997,Québec,Exploitation pétrolière et gazière,3.740920483
1997,Québec,Électricité,0.441939695
1997,Québec,Transports,26.18376867
1997,Québec,Industrie lourde,23.35505985
1997,Québec,"Fabrication légère, construction et ressources forestières",4.813698505
1997,Québec,Bâtiments,11.90803092
1997,Québec,Déchets et autres,6.262865221
1997,Québec,Agriculture,8.627024978
1998,Québec,Inventaire provincial,86.07831371
1998,Québec,Exploitation pétrolière et gazière,3.848834187
1998,Québec,Électricité,1.609998184
1998,Québec,Transports,27.55795995
1998,Québec,Industrie lourde,23.25454737
1998,Québec,"Fabrication légère, construction et ressources forestières",4.280039431
1998,Québec,Bâtiments,10.69957378
1998,Québec,Déchets et autres,6.195193815
1998,Québec,Agriculture,8.632166994
1999,Québec,Inventaire provincial,86.24593388
1999,Québec,Exploitation pétrolière et gazière,3.713224928
1999,Québec,Électricité,1.188854157
1999,Québec,Transports,28.47847501
1999,Québec,Industrie lourde,21.77142976
1999,Québec,"Fabrication légère, construction et ressources forestières",4.344334478
1999,Québec,Bâtiments,11.20792045
1999,Québec,Déchets et autres,6.970053378
1999,Québec,Agriculture,8.571641718
2000,Québec,Inventaire provincial,86.51239903
2000,Québec,Exploitation pétrolière et gazière,3.858732018
2000,Québec,Électricité,0.605557033
2000,Québec,Transports,28.20261488
2000,Québec,Industrie lourde,21.7615528
2000,Québec,"Fabrication légère, construction et ressources forestières",4.4530027
2000,Québec,Bâtiments,12.14844264
2000,Québec,Déchets et autres,7.093236228
2000,Québec,Agriculture,8.389260744
2001,Québec,Inventaire provincial,84.33629251
2001,Québec,Exploitation pétrolière et gazière,3.803259138
2001,Québec,Électricité,0.586397874
2001,Québec,Transports,28.26751811
2001,Québec,Industrie lourde,20.28725234
2001,Québec,"Fabrication légère, construction et ressources forestières",4.148973887
2001,Québec,Bâtiments,11.96995723
2001,Québec,Déchets et autres,6.984791717
2001,Québec,Agriculture,8.288142198
2002,Québec,Inventaire provincial,86.1385531
2002,Québec,Exploitation pétrolière et gazière,3.821968274
2002,Québec,Électricité,0.447199722
2002,Québec,Transports,28.82134636
2002,Québec,Industrie lourde,20.56521815
2002,Québec,"Fabrication légère, construction et ressources forestières",4.36408401
2002,Québec,Bâtiments,12.55585495
2002,Québec,Déchets et autres,7.132964369
2002,Québec,Agriculture,8.429917257
2003,Québec,Inventaire provincial,90.95859951
2003,Québec,Exploitation pétrolière et gazière,3.953996649
2003,Québec,Électricité,1.973635
2003,Québec,Transports,30.35730868
2003,Québec,Industrie lourde,20.97333487
2003,Québec,"Fabrication légère, construction et ressources forestières",4.413325424
2003,Québec,Bâtiments,13.66092292
2003,Québec,Déchets et autres,7.163752381
2003,Québec,Agriculture,8.462323579
2004,Québec,Inventaire provincial,91.41224215
2004,Québec,Exploitation pétrolière et gazière,4.446632902
2004,Québec,Électricité,1.738962856
2004,Québec,Transports,30.89309425
2004,Québec,Industrie lourde,20.09872777
2004,Québec,"Fabrication légère, construction et ressources forestières",4.781290025
2004,Québec,Bâtiments,13.61533519
2004,Québec,Déchets et autres,7.170674866
2004,Québec,Agriculture,8.667524282
2005,Québec,Inventaire provincial,87.57400429
2005,Québec,Exploitation pétrolière et gazière,4.375711293
2005,Québec,Électricité,0.65051857
2005,Québec,Transports,30.95809942
2005,Québec,Industrie lourde,19.57753754
2005,Québec,"Fabrication légère, construction et ressources forestières",4.10026557
2005,Québec,Bâtiments,12.36364341
2005,Québec,Déchets et autres,7.059792683
2005,Québec,Agriculture,8.488435793
2006,Québec,Inventaire provincial,85.66269599
2006,Québec,Exploitation pétrolière et gazière,4.395296955
2006,Québec,Électricité,0.518252993
2006,Québec,Transports,30.99453484
2006,Québec,Industrie lourde,19.30675632
2006,Québec,"Fabrication légère, construction et ressources forestières",4.249851769
2006,Québec,Bâtiments,11.25180804
2006,Québec,Déchets et autres,6.794837217
2006,Québec,Agriculture,8.151357852
2007,Québec,Inventaire provincial,87.44806617
2007,Québec,Exploitation pétrolière et gazière,4.465534258
2007,Québec,Électricité,0.576690398
2007,Québec,Transports,32.32724417
2007,Québec,Industrie lourde,19.1727163
2007,Québec,"Fabrication légère, construction et ressources forestières",4.144288813
2007,Québec,Bâtiments,11.63469693
2007,Québec,Déchets et autres,6.495742371
2007,Québec,Agriculture,8.631152941
2008,Québec,Inventaire provincial,85.12393106
2008,Québec,Exploitation pétrolière et gazière,4.257112504
2008,Québec,Électricité,0.491198145
2008,Québec,Transports,32.32194827
2008,Québec,Industrie lourde,18.60549516
2008,Québec,"Fabrication légère, construction et ressources forestières",3.993027174
2008,Québec,Bâtiments,10.72582284
2008,Québec,Déchets et autres,6.227866882
2008,Québec,Agriculture,8.501460081
2009,Québec,Inventaire provincial,83.20683427
2009,Québec,Exploitation pétrolière et gazière,4.145792408
2009,Québec,Électricité,0.684043453
2009,Québec,Transports,32.24154754
2009,Québec,Industrie lourde,16.7966205
2009,Québec,"Fabrication légère, construction et ressources forestières",3.972112747
2009,Québec,Bâtiments,11.55914546
2009,Québec,Déchets et autres,5.44412533
2009,Québec,Agriculture,8.363446832
2010,Québec,Inventaire provincial,80.47641989
2010,Québec,Exploitation pétrolière et gazière,3.078821253
2010,Québec,Électricité,0.457150794
2010,Québec,Transports,32.05387373
2010,Québec,Industrie lourde,16.15756409
2010,Québec,"Fabrication légère, construction et ressources forestières",4.434903601
2010,Québec,Bâtiments,10.45005528
2010,Québec,Déchets et autres,5.44597972
2010,Québec,Agriculture,8.398071421
2011,Québec,Inventaire provincial,82.64614881
2011,Québec,Exploitation pétrolière et gazière,2.742854909
2011,Québec,Électricité,0.430636522
2011,Québec,Transports,32.96204521
2011,Québec,Industrie lourde,17.52794817
2011,Québec,"Fabrication légère, construction et ressources forestières",4.822362308
2011,Québec,Bâtiments,10.39169809
2011,Québec,Déchets et autres,5.14056796
2011,Québec,Agriculture,8.628035645
2012,Québec,Inventaire provincial,81.02478805
2012,Québec,Exploitation pétrolière et gazière,2.632482949
2012,Québec,Électricité,0.538231724
2012,Québec,Transports,32.99266814
2012,Québec,Industrie lourde,17.10612962
2012,Québec,"Fabrication légère, construction et ressources forestières",4.669098373
2012,Québec,Bâtiments,9.095626185
2012,Québec,Déchets et autres,5.134290787
2012,Québec,Agriculture,8.856260269
2013,Québec,Inventaire provincial,81.20520096
2013,Québec,Exploitation pétrolière et gazière,2.504334536
2013,Québec,Électricité,0.4344193
2013,Québec,Transports,32.40647493
2013,Québec,Industrie lourde,17.46418437
2013,Québec,"Fabrication légère, construction et ressources forestières",5.005701825
2013,Québec,Bâtiments,9.388941275
2013,Québec,Déchets et autres,5.30863583
2013,Québec,Agriculture,8.692508896
2014,Québec,Inventaire provincial,79.16241116
2014,Québec,Exploitation pétrolière et gazière,2.493791743
2014,Québec,Électricité,0.261962773
2014,Québec,Transports,30.81275711
2014,Québec,Industrie lourde,17.39690925
2014,Québec,"Fabrication légère, construction et ressources forestières",4.204699091
2014,Québec,Bâtiments,9.824989461
2014,Québec,Déchets et autres,5.548610028
2014,Québec,Agriculture,8.618691705
2015,Québec,Inventaire provincial,79.13710443
2015,Québec,Exploitation pétrolière et gazière,2.616887023
2015,Québec,Électricité,0.279067599
2015,Québec,Transports,31.14179814
2015,Québec,Industrie lourde,16.5490754
2015,Québec,"Fabrication légère, construction et ressources forestières",3.942115097
2015,Québec,Bâtiments,9.948330197
2015,Québec,Déchets et autres,5.83006009
2015,Québec,Agriculture,8.829770882
2016,Québec,Inventaire provincial,78.98567136
2016,Québec,Exploitation pétrolière et gazière,2.319859661
2016,Québec,Électricité,0.313837254
2016,Québec,Transports,31.81328498
2016,Québec,Industrie lourde,15.28577445
2016,Québec,"Fabrication légère, construction et ressources forestières",3.985900402
2016,Québec,Bâtiments,9.996974699
2016,Québec,Déchets et autres,6.299417006
2016,Québec,Agriculture,8.970622907
2017,Québec,Inventaire provincial,81.16366883
2017,Québec,Exploitation pétrolière et gazière,1.931383175
2017,Québec,Électricité,0.260536657
2017,Québec,Transports,33.35604926
2017,Québec,Industrie lourde,16.4712315
2017,Québec,"Fabrication légère, construction et ressources forestières",4.123885982
2017,Québec,Bâtiments,10.14728863
2017,Québec,Déchets et autres,6.412785996
2017,Québec,Agriculture,8.460507626
2018,Québec,Inventaire provincial,82.5007179
2018,Québec,Exploitation pétrolière et gazière,2.41394012
2018,Québec,Électricité,0.300518132
2018,Québec,Transports,33.50571064
2018,Québec,Industrie lourde,16.64330249
2018,Québec,"Fabrication légère, construction et ressources forestières",4.009620224
2018,Québec,Bâtiments,10.08878977
2018,Québec,Déchets et autres,6.513338158
2018,Québec,Agriculture,9.025498374
2019,Québec,Inventaire provincial,83.69756114
2019,Québec,Exploitation pétrolière et gazière,2.24329195
2019,Québec,Électricité,0.29162099
2019,Québec,Transports,34.1684795
2019,Québec,Industrie lourde,16.74757154
2019,Québec,"Fabrication légère, construction et ressources forestières",4.213164765
2019,Québec,Bâtiments,10.52983582
2019,Québec,Déchets et autres,6.667579971
2019,Québec,Agriculture,8.836016608
1990,Saskatchewan,Inventaire provincial,43.32746982
1990,Saskatchewan,Exploitation pétrolière et gazière,10.34639037
1990,Saskatchewan,Charbon,0.035749208
1990,Saskatchewan,Électricité,11.12682685
1990,Saskatchewan,Transports,5.289401449
1990,Saskatchewan,Industrie lourde,1.607737546
1990,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.6207575
1990,Saskatchewan,Bâtiments,3.097875959
1990,Saskatchewan,Déchets et autres,1.018425299
1990,Saskatchewan,Agriculture,10.18430564
1991,Saskatchewan,Inventaire provincial,44.51203092
1991,Saskatchewan,Exploitation pétrolière et gazière,10.73076357
1991,Saskatchewan,Charbon,0.035586984
1991,Saskatchewan,Électricité,11.30049996
1991,Saskatchewan,Transports,4.984800121
1991,Saskatchewan,Industrie lourde,1.638982794
1991,Saskatchewan,"Fabrication légère, construction et ressources forestières",1.142128268
1991,Saskatchewan,Bâtiments,3.217879375
1991,Saskatchewan,Déchets et autres,1.060174962
1991,Saskatchewan,Agriculture,10.40121489
1992,Saskatchewan,Inventaire provincial,49.97557413
1992,Saskatchewan,Exploitation pétrolière et gazière,13.61397093
1992,Saskatchewan,Charbon,0.039328994
1992,Saskatchewan,Électricité,12.83281853
1992,Saskatchewan,Transports,5.026859249
1992,Saskatchewan,Industrie lourde,1.349650931
1992,Saskatchewan,"Fabrication légère, construction et ressources forestières",1.917985198
1992,Saskatchewan,Bâtiments,3.028754202
1992,Saskatchewan,Déchets et autres,1.100865964
1992,Saskatchewan,Agriculture,11.06534013
1993,Saskatchewan,Inventaire provincial,53.11368866
1993,Saskatchewan,Exploitation pétrolière et gazière,15.88070641
1993,Saskatchewan,Charbon,0.041662341
1993,Saskatchewan,Électricité,13.0291264
1993,Saskatchewan,Transports,5.045312961
1993,Saskatchewan,Industrie lourde,2.210854232
1993,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.509611212
1993,Saskatchewan,Bâtiments,3.535859814
1993,Saskatchewan,Déchets et autres,1.141284228
1993,Saskatchewan,Agriculture,11.71927106
1994,Saskatchewan,Inventaire provincial,56.70165481
1994,Saskatchewan,Exploitation pétrolière et gazière,16.84182619
1994,Saskatchewan,Charbon,0.039685355
1994,Saskatchewan,Électricité,13.84858605
1994,Saskatchewan,Transports,5.428491005
1994,Saskatchewan,Industrie lourde,2.63959104
1994,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.763989265
1994,Saskatchewan,Bâtiments,3.308938594
1994,Saskatchewan,Déchets et autres,1.181591417
1994,Saskatchewan,Agriculture,12.64895589
1995,Saskatchewan,Inventaire provincial,58.99488138
1995,Saskatchewan,Exploitation pétrolière et gazière,18.39655085
1995,Saskatchewan,Charbon,0.040907732
1995,Saskatchewan,Électricité,14.32559174
1995,Saskatchewan,Transports,5.354825246
1995,Saskatchewan,Industrie lourde,2.667172461
1995,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.540144378
1995,Saskatchewan,Bâtiments,3.281525514
1995,Saskatchewan,Déchets et autres,1.222301649
1995,Saskatchewan,Agriculture,13.16586182
1996,Saskatchewan,Inventaire provincial,61.79810992
1996,Saskatchewan,Exploitation pétrolière et gazière,19.16037172
1996,Saskatchewan,Charbon,0.039776131
1996,Saskatchewan,Électricité,14.33337877
1996,Saskatchewan,Transports,5.623679288
1996,Saskatchewan,Industrie lourde,2.641969969
1996,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.920471003
1996,Saskatchewan,Bâtiments,3.810985792
1996,Saskatchewan,Déchets et autres,1.259445356
1996,Saskatchewan,Agriculture,14.0080319
1997,Saskatchewan,Inventaire provincial,64.34800996
1997,Saskatchewan,Exploitation pétrolière et gazière,21.60808789
1997,Saskatchewan,Charbon,0.040163209
1997,Saskatchewan,Électricité,15.0016279
1997,Saskatchewan,Transports,5.615425696
1997,Saskatchewan,Industrie lourde,2.548953858
1997,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.85130211
1997,Saskatchewan,Bâtiments,3.252667595
1997,Saskatchewan,Déchets et autres,1.29388616
1997,Saskatchewan,Agriculture,14.13589554
1998,Saskatchewan,Inventaire provincial,63.77903983
1998,Saskatchewan,Exploitation pétrolière et gazière,21.69128051
1998,Saskatchewan,Charbon,0.041306878
1998,Saskatchewan,Électricité,15.15234845
1998,Saskatchewan,Transports,5.600400128
1998,Saskatchewan,Industrie lourde,2.487376142
1998,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.819291411
1998,Saskatchewan,Bâtiments,3.147688938
1998,Saskatchewan,Déchets et autres,1.324152587
1998,Saskatchewan,Agriculture,13.51519478
1999,Saskatchewan,Inventaire provincial,64.22348848
1999,Saskatchewan,Exploitation pétrolière et gazière,22.15560656
1999,Saskatchewan,Charbon,0.040345073
1999,Saskatchewan,Électricité,14.82276128
1999,Saskatchewan,Transports,5.762531475
1999,Saskatchewan,Industrie lourde,2.406370931
1999,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.732721963
1999,Saskatchewan,Bâtiments,3.528456852
1999,Saskatchewan,Déchets et autres,1.346915138
1999,Saskatchewan,Agriculture,13.4277792
2000,Saskatchewan,Inventaire provincial,66.19665747
2000,Saskatchewan,Exploitation pétrolière et gazière,24.67699687
2000,Saskatchewan,Charbon,0.038143488
2000,Saskatchewan,Électricité,13.76964189
2000,Saskatchewan,Transports,5.890556452
2000,Saskatchewan,Industrie lourde,2.379860527
2000,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.742952109
2000,Saskatchewan,Bâtiments,3.662029452
2000,Saskatchewan,Déchets et autres,1.367908458
2000,Saskatchewan,Agriculture,13.66856823
2001,Saskatchewan,Inventaire provincial,64.94095294
2001,Saskatchewan,Exploitation pétrolière et gazière,23.99023056
2001,Saskatchewan,Charbon,0.037929227
2001,Saskatchewan,Électricité,14.273203
2001,Saskatchewan,Transports,5.795367664
2001,Saskatchewan,Industrie lourde,2.407659972
2001,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.61944046
2001,Saskatchewan,Bâtiments,3.497003924
2001,Saskatchewan,Déchets et autres,1.387432437
2001,Saskatchewan,Agriculture,12.9326857
2002,Saskatchewan,Inventaire provincial,65.43433231
2002,Saskatchewan,Exploitation pétrolière et gazière,24.25402934
2002,Saskatchewan,Charbon,0.036892829
2002,Saskatchewan,Électricité,14.13668385
2002,Saskatchewan,Transports,5.869326524
2002,Saskatchewan,Industrie lourde,2.371255776
2002,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.562842604
2002,Saskatchewan,Bâtiments,3.971215903
2002,Saskatchewan,Déchets et autres,1.403756217
2002,Saskatchewan,Agriculture,12.82832926
2003,Saskatchewan,Inventaire provincial,67.2798493
2003,Saskatchewan,Exploitation pétrolière et gazière,24.25030827
2003,Saskatchewan,Charbon,0.035098485
2003,Saskatchewan,Électricité,15.02605936
2003,Saskatchewan,Transports,6.015784033
2003,Saskatchewan,Industrie lourde,2.36030527
2003,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.337834125
2003,Saskatchewan,Bâtiments,3.583703864
2003,Saskatchewan,Déchets et autres,1.401771262
2003,Saskatchewan,Agriculture,14.26898463
2004,Saskatchewan,Inventaire provincial,68.77178276
2004,Saskatchewan,Exploitation pétrolière et gazière,24.60565548
2004,Saskatchewan,Charbon,0.039570167
2004,Saskatchewan,Électricité,15.58012894
2004,Saskatchewan,Transports,6.095269992
2004,Saskatchewan,Industrie lourde,2.396188588
2004,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.351840404
2004,Saskatchewan,Bâtiments,3.404410725
2004,Saskatchewan,Déchets et autres,1.399574172
2004,Saskatchewan,Agriculture,14.89914429
2005,Saskatchewan,Inventaire provincial,67.83765547
2005,Saskatchewan,Exploitation pétrolière et gazière,24.05787831
2005,Saskatchewan,Charbon,0.037548149
2005,Saskatchewan,Électricité,14.28412121
2005,Saskatchewan,Transports,6.20991593
2005,Saskatchewan,Industrie lourde,2.224128341
2005,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.397003708
2005,Saskatchewan,Bâtiments,3.250791116
2005,Saskatchewan,Déchets et autres,1.400795085
2005,Saskatchewan,Agriculture,15.97547362
2006,Saskatchewan,Inventaire provincial,66.98880252
2006,Saskatchewan,Exploitation pétrolière et gazière,23.61726332
2006,Saskatchewan,Charbon,0.036025182
2006,Saskatchewan,Électricité,13.84018312
2006,Saskatchewan,Transports,6.654737698
2006,Saskatchewan,Industrie lourde,2.348845364
2006,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.668417776
2006,Saskatchewan,Bâtiments,3.17980436
2006,Saskatchewan,Déchets et autres,1.399918576
2006,Saskatchewan,Agriculture,15.24360713
2007,Saskatchewan,Inventaire provincial,69.15727723
2007,Saskatchewan,Exploitation pétrolière et gazière,23.94459371
2007,Saskatchewan,Charbon,0.036223018
2007,Saskatchewan,Électricité,14.39045797
2007,Saskatchewan,Transports,6.965565612
2007,Saskatchewan,Industrie lourde,2.939796141
2007,Saskatchewan,"Fabrication légère, construction et ressources forestières",0.688843501
2007,Saskatchewan,Bâtiments,3.013414361
2007,Saskatchewan,Déchets et autres,1.400818693
2007,Saskatchewan,Agriculture,15.77756423
2008,Saskatchewan,Inventaire provincial,69.77182123
2008,Saskatchewan,Exploitation pétrolière et gazière,22.90832087
