Year,Géographie,Actifs d'infrastructures publiques essentielles,Type de municipalité par taille de population,GeoCode,Value
2020,Île-du-Prince-Édouard,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",11,
2020,Île-du-Prince-Édouard,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",11,
2020,Île-du-Prince-Édouard,Eaux usées,Toutes les municipalités,11,79.41
2020,Île-du-Prince-Édouard,Eaux usées,Toutes les municipalités urbaines,11,83.33
2020,Île-du-Prince-Édouard,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",11,
2020,Île-du-Prince-Édouard,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",11,100.0
2020,Île-du-Prince-Édouard,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",11,
2020,Île-du-Prince-Édouard,Eaux usées,Toutes les municipalités rurales,11,78.57
2020,Île-du-Prince-Édouard,Eaux usées,"Municipalités rurales, population 1 à 4 999",11,84.0
2020,Île-du-Prince-Édouard,Eaux usées,"Municipalités rurales, population 5 000 et plus",11,
2020,Île-du-Prince-Édouard,Déchets solides,Toutes les municipalités,11,
2020,Île-du-Prince-Édouard,Déchets solides,Toutes les municipalités urbaines,11,
2020,Île-du-Prince-Édouard,Déchets solides,"Municipalités urbaines, population de 1 à 4 999",11,
2020,Île-du-Prince-Édouard,Déchets solides,"Municipalités urbaines, population de 5 000 à 29 999",11,
2020,Île-du-Prince-Édouard,Déchets solides,"Municipalités urbaines, population de 30 000 et plus",11,
2020,Île-du-Prince-Édouard,Déchets solides,Toutes les municipalités rurales,11,
2020,Île-du-Prince-Édouard,Déchets solides,"Municipalités rurales, population 1 à 4 999",11,
2020,Île-du-Prince-Édouard,Déchets solides,"Municipalités rurales, population 5 000 et plus",11,
2020,Nouvelle-Écosse,Eau potable,Toutes les municipalités,12,72.41
2020,Nouvelle-Écosse,Eau potable,Toutes les municipalités urbaines,12,66.67
2020,Nouvelle-Écosse,Eau potable,"Municipalités urbaines, population de 1 à 4 999",12,72.73
2020,Nouvelle-Écosse,Eau potable,"Municipalités urbaines, population de 5 000 à 29 999",12,66.67
2020,Nouvelle-Écosse,Eau potable,"Municipalités urbaines, population de 30 000 et plus",12,0.0
2020,Nouvelle-Écosse,Eau potable,Toutes les municipalités rurales,12,81.82
2020,Nouvelle-Écosse,Eau potable,"Municipalités rurales, population 1 à 4 999",12,75.0
2020,Nouvelle-Écosse,Eau potable,"Municipalités rurales, population 5 000 et plus",12,100.0
2020,Nouvelle-Écosse,Eaux pluviales,Toutes les municipalités,12,78.12
2020,Nouvelle-Écosse,Eaux pluviales,Toutes les municipalités urbaines,12,80.0
2020,Nouvelle-Écosse,Eaux pluviales,"Municipalités urbaines, population de 1 à 4 999",12,83.33
2020,Nouvelle-Écosse,Eaux pluviales,"Municipalités urbaines, population de 5 000 à 29 999",12,85.71
2020,Nouvelle-Écosse,Eaux pluviales,"Municipalités urbaines, population de 30 000 et plus",12,0.0
2020,Nouvelle-Écosse,Eaux pluviales,Toutes les municipalités rurales,12,75.0
2020,Nouvelle-Écosse,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",12,85.71
2020,Nouvelle-Écosse,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",12,50.0
2020,Nouvelle-Écosse,Eaux usées,Toutes les municipalités,12,80.0
2020,Nouvelle-Écosse,Eaux usées,Toutes les municipalités urbaines,12,75.0
2020,Nouvelle-Écosse,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",12,75.0
2020,Nouvelle-Écosse,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",12,85.71
2020,Nouvelle-Écosse,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",12,0.0
2020,Nouvelle-Écosse,Eaux usées,Toutes les municipalités rurales,12,90.0
2020,Nouvelle-Écosse,Eaux usées,"Municipalités rurales, population 1 à 4 999",12,80.0
2020,Nouvelle-Écosse,Eaux usées,"Municipalités rurales, population 5 000 et plus",12,100.0
2020,Nouvelle-Écosse,Déchets solides,Toutes les municipalités,12,47.62
2020,Nouvelle-Écosse,Déchets solides,Toutes les municipalités urbaines,12,12.5
2020,Nouvelle-Écosse,Déchets solides,"Municipalités urbaines, population de 1 à 4 999",12,33.33
2020,Nouvelle-Écosse,Déchets solides,"Municipalités urbaines, population de 5 000 à 29 999",12,0.0
2020,Nouvelle-Écosse,Déchets solides,"Municipalités urbaines, population de 30 000 et plus",12,0.0
2020,Nouvelle-Écosse,Déchets solides,Toutes les municipalités rurales,12,69.23
2020,Nouvelle-Écosse,Déchets solides,"Municipalités rurales, population 1 à 4 999",12,50.0
2020,Nouvelle-Écosse,Déchets solides,"Municipalités rurales, population 5 000 et plus",12,75.0
2020,Nouveau-Brunswick,Eau potable,Toutes les municipalités,13,74.63
2020,Nouveau-Brunswick,Eau potable,Toutes les municipalités urbaines,13,66.67
2020,Nouveau-Brunswick,Eau potable,"Municipalités urbaines, population de 1 à 4 999",13,75.0
2020,Nouveau-Brunswick,Eau potable,"Municipalités urbaines, population de 5 000 à 29 999",13,77.78
2020,Nouveau-Brunswick,Eau potable,"Municipalités urbaines, population de 30 000 et plus",13,0.0
2020,Nouveau-Brunswick,Eau potable,Toutes les municipalités rurales,13,76.74
2020,Nouveau-Brunswick,Eau potable,"Municipalités rurales, population 1 à 4 999",13,74.36
2020,Nouveau-Brunswick,Eau potable,"Municipalités rurales, population 5 000 et plus",13,100.0
2020,Nouveau-Brunswick,Eaux pluviales,Toutes les municipalités,13,83.72
2020,Nouveau-Brunswick,Eaux pluviales,Toutes les municipalités urbaines,13,91.3
2020,Nouveau-Brunswick,Eaux pluviales,"Municipalités urbaines, population de 1 à 4 999",13,88.89
2020,Nouveau-Brunswick,Eaux pluviales,"Municipalités urbaines, population de 5 000 à 29 999",13,100.0
2020,Nouveau-Brunswick,Eaux pluviales,"Municipalités urbaines, population de 30 000 et plus",13,66.67
2020,Nouveau-Brunswick,Eaux pluviales,Toutes les municipalités rurales,13,81.25
2020,Nouveau-Brunswick,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",13,79.66
2020,Nouveau-Brunswick,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",13,100.0
2020,Nouveau-Brunswick,Eaux usées,Toutes les municipalités,13,74.7
2020,Nouveau-Brunswick,Eaux usées,Toutes les municipalités urbaines,13,75.0
2020,Nouveau-Brunswick,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",13,75.0
2020,Nouveau-Brunswick,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",13,88.89
2020,Nouveau-Brunswick,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",13,33.33
2020,Nouveau-Brunswick,Eaux usées,Toutes les municipalités rurales,13,74.58
2020,Nouveau-Brunswick,Eaux usées,"Municipalités rurales, population 1 à 4 999",13,72.73
2020,Nouveau-Brunswick,Eaux usées,"Municipalités rurales, population 5 000 et plus",13,100.0
2020,Nouveau-Brunswick,Déchets solides,Toutes les municipalités,13,29.03
2020,Nouveau-Brunswick,Déchets solides,Toutes les municipalités urbaines,13,20.0
2020,Nouveau-Brunswick,Déchets solides,"Municipalités urbaines, population de 1 à 4 999",13,0.0
2020,Nouveau-Brunswick,Déchets solides,"Municipalités urbaines, population de 5 000 à 29 999",13,
2020,Nouveau-Brunswick,Déchets solides,"Municipalités urbaines, population de 30 000 et plus",13,50.0
2020,Nouveau-Brunswick,Déchets solides,Toutes les municipalités rurales,13,30.77
2020,Nouveau-Brunswick,Déchets solides,"Municipalités rurales, population 1 à 4 999",13,32.0
2020,Nouveau-Brunswick,Déchets solides,"Municipalités rurales, population 5 000 et plus",13,0.0
2020,Québec,Eau potable,Toutes les municipalités,24,45.95
2020,Québec,Eau potable,Toutes les municipalités urbaines,24,65.22
2020,Québec,Eau potable,"Municipalités urbaines, population de 1 à 4 999",24,55.32
2020,Québec,Eau potable,"Municipalités urbaines, population de 5 000 à 29 999",24,70.89
2020,Québec,Eau potable,"Municipalités urbaines, population de 30 000 et plus",24,65.71
2020,Québec,Eau potable,Toutes les municipalités rurales,24,41.54
2020,Québec,Eau potable,"Municipalités rurales, population 1 à 4 999",24,41.16
2020,Québec,Eau potable,"Municipalités rurales, population 5 000 et plus",24,45.31
2020,Québec,Eaux pluviales,Toutes les municipalités,24,53.18
2020,Québec,Eaux pluviales,Toutes les municipalités urbaines,24,74.34
2020,Québec,Eaux pluviales,"Municipalités urbaines, population de 1 à 4 999",24,60.47
2020,Québec,Eaux pluviales,"Municipalités urbaines, population de 5 000 à 29 999",24,76.0
2020,Québec,Eaux pluviales,"Municipalités urbaines, population de 30 000 et plus",24,91.18
2020,Québec,Eaux pluviales,Toutes les municipalités rurales,24,48.15
2020,Québec,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",24,47.1
2020,Québec,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",24,57.81
2020,Québec,Eaux usées,Toutes les municipalités,24,46.04
2020,Québec,Eaux usées,Toutes les municipalités urbaines,24,66.46
2020,Québec,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",24,51.11
2020,Québec,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",24,69.23
2020,Québec,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",24,82.86
2020,Québec,Eaux usées,Toutes les municipalités rurales,24,41.49
2020,Québec,Eaux usées,"Municipalités rurales, population 1 à 4 999",24,40.25
2020,Québec,Eaux usées,"Municipalités rurales, population 5 000 et plus",24,51.56
2020,Québec,Déchets solides,Toutes les municipalités,24,16.45
2020,Québec,Déchets solides,Toutes les municipalités urbaines,24,29.03
2020,Québec,Déchets solides,"Municipalités urbaines, population de 1 à 4 999",24,
2020,Québec,Déchets solides,"Municipalités urbaines, population de 5 000 à 29 999",24,37.5
2020,Québec,Déchets solides,"Municipalités urbaines, population de 30 000 et plus",24,30.77
2020,Québec,Déchets solides,Toutes les municipalités rurales,24,13.71
2020,Québec,Déchets solides,"Municipalités rurales, population 1 à 4 999",24,12.55
2020,Québec,Déchets solides,"Municipalités rurales, population 5 000 et plus",24,23.53
2020,Ontario,Eau potable,Toutes les municipalités,35,48.97
2020,Ontario,Eau potable,Toutes les municipalités urbaines,35,57.47
2020,Ontario,Eau potable,"Municipalités urbaines, population de 1 à 4 999",35,30.77
2020,Ontario,Eau potable,"Municipalités urbaines, population de 5 000 à 29 999",35,69.44
2020,Ontario,Eau potable,"Municipalités urbaines, population de 30 000 et plus",35,53.85
2020,Ontario,Eau potable,Toutes les municipalités rurales,35,45.85
2020,Ontario,Eau potable,"Municipalités rurales, population 1 à 4 999",35,32.29
2020,Ontario,Eau potable,"Municipalités rurales, population 5 000 et plus",35,57.8
2020,Ontario,Eaux pluviales,Toutes les municipalités,35,57.75
2020,Ontario,Eaux pluviales,Toutes les municipalités urbaines,35,76.47
2020,Ontario,Eaux pluviales,"Municipalités urbaines, population de 1 à 4 999",35,25.0
2020,Ontario,Eaux pluviales,"Municipalités urbaines, population de 5 000 à 29 999",35,82.05
2020,Ontario,Eaux pluviales,"Municipalités urbaines, population de 30 000 et plus",35,84.31
2020,Ontario,Eaux pluviales,Toutes les municipalités rurales,35,50.0
2020,Ontario,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",35,38.33
2020,Ontario,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",35,59.7
2020,Ontario,Eaux usées,Toutes les municipalités,35,54.68
2020,Ontario,Eaux usées,Toutes les municipalités urbaines,35,66.29
2020,Ontario,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",35,23.08
2020,Ontario,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",35,77.78
2020,Ontario,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",35,68.29
2020,Ontario,Eaux usées,Toutes les municipalités rurales,35,49.21
2020,Ontario,Eaux usées,"Municipalités rurales, population 1 à 4 999",35,35.56
2020,Ontario,Eaux usées,"Municipalités rurales, population 5 000 et plus",35,61.62
2020,Ontario,Déchets solides,Toutes les municipalités,35,37.91
2020,Ontario,Déchets solides,Toutes les municipalités urbaines,35,45.61
2020,Ontario,Déchets solides,"Municipalités urbaines, population de 1 à 4 999",35,18.18
2020,Ontario,Déchets solides,"Municipalités urbaines, population de 5 000 à 29 999",35,40.91
2020,Ontario,Déchets solides,"Municipalités urbaines, population de 30 000 et plus",35,62.5
2020,Ontario,Déchets solides,Toutes les municipalités rurales,35,36.36
2020,Ontario,Déchets solides,"Municipalités rurales, population 1 à 4 999",35,36.3
2020,Ontario,Déchets solides,"Municipalités rurales, population 5 000 et plus",35,35.29
2020,Manitoba,Eau potable,Toutes les municipalités,46,52.17
2020,Manitoba,Eau potable,Toutes les municipalités urbaines,46,73.08
2020,Manitoba,Eau potable,"Municipalités urbaines, population de 1 à 4 999",46,53.85
2020,Manitoba,Eau potable,"Municipalités urbaines, population de 5 000 à 29 999",46,90.91
2020,Manitoba,Eau potable,"Municipalités urbaines, population de 30 000 et plus",46,100.0
2020,Manitoba,Eau potable,Toutes les municipalités rurales,46,46.07
2020,Manitoba,Eau potable,"Municipalités rurales, population 1 à 4 999",46,43.42
2020,Manitoba,Eau potable,"Municipalités rurales, population 5 000 et plus",46,64.29
2020,Manitoba,Eaux pluviales,Toutes les municipalités,46,51.49
2020,Manitoba,Eaux pluviales,Toutes les municipalités urbaines,46,71.43
2020,Manitoba,Eaux pluviales,"Municipalités urbaines, population de 1 à 4 999",46,53.33
2020,Manitoba,Eaux pluviales,"Municipalités urbaines, population de 5 000 à 29 999",46,90.91
2020,Manitoba,Eaux pluviales,"Municipalités urbaines, population de 30 000 et plus",46,100.0
2020,Manitoba,Eaux pluviales,Toutes les municipalités rurales,46,45.21
2020,Manitoba,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",46,40.0
2020,Manitoba,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",46,64.29
2020,Manitoba,Eaux usées,Toutes les municipalités,46,52.76
2020,Manitoba,Eaux usées,Toutes les municipalités urbaines,46,68.97
2020,Manitoba,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",46,50.0
2020,Manitoba,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",46,90.91
2020,Manitoba,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",46,100.0
2020,Manitoba,Eaux usées,Toutes les municipalités rurales,46,47.96
2020,Manitoba,Eaux usées,"Municipalités rurales, population 1 à 4 999",46,45.78
2020,Manitoba,Eaux usées,"Municipalités rurales, population 5 000 et plus",46,60.0
2020,Manitoba,Déchets solides,Toutes les municipalités,46,42.15
2020,Manitoba,Déchets solides,Toutes les municipalités urbaines,46,46.15
2020,Manitoba,Déchets solides,"Municipalités urbaines, population de 1 à 4 999",46,28.57
2020,Manitoba,Déchets solides,"Municipalités urbaines, population de 5 000 à 29 999",46,70.0
2020,Manitoba,Déchets solides,"Municipalités urbaines, population de 30 000 et plus",46,50.0
2020,Manitoba,Déchets solides,Toutes les municipalités rurales,46,41.05
2020,Manitoba,Déchets solides,"Municipalités rurales, population 1 à 4 999",46,43.68
2020,Manitoba,Déchets solides,"Municipalités rurales, population 5 000 et plus",46,
2020,Saskatchewan,Eau potable,Toutes les municipalités,47,37.29
2020,Saskatchewan,Eau potable,Toutes les municipalités urbaines,47,39.29
2020,Saskatchewan,Eau potable,"Municipalités urbaines, population de 1 à 4 999",47,36.59
2020,Saskatchewan,Eau potable,"Municipalités urbaines, population de 5 000 à 29 999",47,27.27
2020,Saskatchewan,Eau potable,"Municipalités urbaines, population de 30 000 et plus",47,75.0
2020,Saskatchewan,Eau potable,Toutes les municipalités rurales,47,36.93
2020,Saskatchewan,Eau potable,"Municipalités rurales, population 1 à 4 999",47,37.11
2020,Saskatchewan,Eau potable,"Municipalités rurales, population 5 000 et plus",47,0.0
2020,Saskatchewan,Eaux pluviales,Toutes les municipalités,47,28.96
2020,Saskatchewan,Eaux pluviales,Toutes les municipalités urbaines,47,48.21
2020,Saskatchewan,Eaux pluviales,"Municipalités urbaines, population de 1 à 4 999",47,41.46
2020,Saskatchewan,Eaux pluviales,"Municipalités urbaines, population de 5 000 à 29 999",47,54.55
2020,Saskatchewan,Eaux pluviales,"Municipalités urbaines, population de 30 000 et plus",47,100.0
2020,Saskatchewan,Eaux pluviales,Toutes les municipalités rurales,47,24.48
2020,Saskatchewan,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",47,24.69
2020,Saskatchewan,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",47,0.0
2020,Saskatchewan,Eaux usées,Toutes les municipalités,47,36.25
2020,Saskatchewan,Eaux usées,Toutes les municipalités urbaines,47,49.12
2020,Saskatchewan,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",47,45.24
2020,Saskatchewan,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",47,45.45
2020,Saskatchewan,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",47,100.0
2020,Saskatchewan,Eaux usées,Toutes les municipalités rurales,47,34.47
2020,Saskatchewan,Eaux usées,"Municipalités rurales, population 1 à 4 999",47,34.47
2020,Saskatchewan,Eaux usées,"Municipalités rurales, population 5 000 et plus",47,
2020,Saskatchewan,Déchets solides,Toutes les municipalités,47,22.59
2020,Saskatchewan,Déchets solides,Toutes les municipalités urbaines,47,38.78
2020,Saskatchewan,Déchets solides,"Municipalités urbaines, population de 1 à 4 999",47,37.14
2020,Saskatchewan,Déchets solides,"Municipalités urbaines, population de 5 000 à 29 999",47,30.0
2020,Saskatchewan,Déchets solides,"Municipalités urbaines, population de 30 000 et plus",47,50.0
2020,Saskatchewan,Déchets solides,Toutes les municipalités rurales,47,21.0
2020,Saskatchewan,Déchets solides,"Municipalités rurales, population 1 à 4 999",47,21.0
2020,Saskatchewan,Déchets solides,"Municipalités rurales, population 5 000 et plus",47,
2020,Alberta,Eau potable,Toutes les municipalités,48,35.42
2020,Alberta,Eau potable,Toutes les municipalités urbaines,48,53.92
2020,Alberta,Eau potable,"Municipalités urbaines, population de 1 à 4 999",48,57.41
2020,Alberta,Eau potable,"Municipalités urbaines, population de 5 000 à 29 999",48,52.78
2020,Alberta,Eau potable,"Municipalités urbaines, population de 30 000 et plus",48,41.67
2020,Alberta,Eau potable,Toutes les municipalités rurales,48,26.73
2020,Alberta,Eau potable,"Municipalités rurales, population 1 à 4 999",48,24.31
2020,Alberta,Eau potable,"Municipalités rurales, population 5 000 et plus",48,38.89
2020,Alberta,Eaux pluviales,Toutes les municipalités,48,46.92
2020,Alberta,Eaux pluviales,Toutes les municipalités urbaines,48,60.0
2020,Alberta,Eaux pluviales,"Municipalités urbaines, population de 1 à 4 999",48,60.71
2020,Alberta,Eaux pluviales,"Municipalités urbaines, population de 5 000 à 29 999",48,61.11
2020,Alberta,Eaux pluviales,"Municipalités urbaines, population de 30 000 et plus",48,61.54
2020,Alberta,Eaux pluviales,Toutes les municipalités rurales,48,39.57
2020,Alberta,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",48,38.31
2020,Alberta,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",48,45.45
2020,Alberta,Eaux usées,Toutes les municipalités,48,36.08
2020,Alberta,Eaux usées,Toutes les municipalités urbaines,48,53.92
2020,Alberta,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",48,57.41
2020,Alberta,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",48,55.56
2020,Alberta,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",48,33.33
2020,Alberta,Eaux usées,Toutes les municipalités rurales,48,27.57
2020,Alberta,Eaux usées,"Municipalités rurales, population 1 à 4 999",48,25.57
2020,Alberta,Eaux usées,"Municipalités rurales, population 5 000 et plus",48,36.84
2020,Alberta,Déchets solides,Toutes les municipalités,48,28.25
2020,Alberta,Déchets solides,Toutes les municipalités urbaines,48,44.0
2020,Alberta,Déchets solides,"Municipalités urbaines, population de 1 à 4 999",48,48.72
2020,Alberta,Déchets solides,"Municipalités urbaines, population de 5 000 à 29 999",48,33.33
2020,Alberta,Déchets solides,"Municipalités urbaines, population de 30 000 et plus",48,40.0
2020,Alberta,Déchets solides,Toutes les municipalités rurales,48,21.09
2020,Alberta,Déchets solides,"Municipalités rurales, population 1 à 4 999",48,20.51
2020,Alberta,Déchets solides,"Municipalités rurales, population 5 000 et plus",48,23.33
2020,Colombie-Britannique,Eau potable,Toutes les municipalités,59,75.51
2020,Colombie-Britannique,Eau potable,Toutes les municipalités urbaines,59,78.89
2020,Colombie-Britannique,Eau potable,"Municipalités urbaines, population de 1 à 4 999",59,75.0
2020,Colombie-Britannique,Eau potable,"Municipalités urbaines, population de 5 000 à 29 999",59,75.0
2020,Colombie-Britannique,Eau potable,"Municipalités urbaines, population de 30 000 et plus",59,88.46
2020,Colombie-Britannique,Eau potable,Toutes les municipalités rurales,59,70.18
2020,Colombie-Britannique,Eau potable,"Municipalités rurales, population 1 à 4 999",59,67.35
2020,Colombie-Britannique,Eau potable,"Municipalités rurales, population 5 000 et plus",59,100.0
2020,Colombie-Britannique,Eaux pluviales,Toutes les municipalités,59,73.68
2020,Colombie-Britannique,Eaux pluviales,Toutes les municipalités urbaines,59,75.26
2020,Colombie-Britannique,Eaux pluviales,"Municipalités urbaines, population de 1 à 4 999",59,70.37
2020,Colombie-Britannique,Eaux pluviales,"Municipalités urbaines, population de 5 000 à 29 999",59,69.05
2020,Colombie-Britannique,Eaux pluviales,"Municipalités urbaines, population de 30 000 et plus",59,92.86
2020,Colombie-Britannique,Eaux pluviales,Toutes les municipalités rurales,59,69.64
2020,Colombie-Britannique,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",59,65.96
2020,Colombie-Britannique,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",59,100.0
2020,Colombie-Britannique,Eaux usées,Toutes les municipalités,59,70.39
2020,Colombie-Britannique,Eaux usées,Toutes les municipalités urbaines,59,71.43
2020,Colombie-Britannique,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",59,71.43
2020,Colombie-Britannique,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",59,66.67
2020,Colombie-Britannique,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",59,78.57
2020,Colombie-Britannique,Eaux usées,Toutes les municipalités rurales,59,68.52
2020,Colombie-Britannique,Eaux usées,"Municipalités rurales, population 1 à 4 999",59,65.96
2020,Colombie-Britannique,Eaux usées,"Municipalités rurales, population 5 000 et plus",59,85.71
2020,Colombie-Britannique,Déchets solides,Toutes les municipalités,59,16.04
2020,Colombie-Britannique,Déchets solides,Toutes les municipalités urbaines,59,20.0
2020,Colombie-Britannique,Déchets solides,"Municipalités urbaines, population de 1 à 4 999",59,
2020,Colombie-Britannique,Déchets solides,"Municipalités urbaines, population de 5 000 à 29 999",59,25.0
2020,Colombie-Britannique,Déchets solides,"Municipalités urbaines, population de 30 000 et plus",59,28.0
2020,Colombie-Britannique,Déchets solides,Toutes les municipalités rurales,59,9.76
2020,Colombie-Britannique,Déchets solides,"Municipalités rurales, population 1 à 4 999",59,8.33
2020,Colombie-Britannique,Déchets solides,"Municipalités rurales, population 5 000 et plus",59,20.0
2020,Yukon,Eau potable,Toutes les municipalités,60,33.33
2020,Yukon,Eau potable,Toutes les municipalités urbaines,60,100.0
2020,Yukon,Eau potable,"Municipalités urbaines, population de 1 à 4 999",60,
2020,Yukon,Eau potable,"Municipalités urbaines, population de 5 000 à 29 999",60,100.0
2020,Yukon,Eau potable,"Municipalités urbaines, population de 30 000 et plus",60,
2020,Yukon,Eau potable,Toutes les municipalités rurales,60,
2020,Yukon,Eau potable,"Municipalités rurales, population 1 à 4 999",60,
2020,Yukon,Eau potable,"Municipalités rurales, population 5 000 et plus",60,
2020,Yukon,Eaux pluviales,Toutes les municipalités,60,50.0
2020,Yukon,Eaux pluviales,Toutes les municipalités urbaines,60,100.0
2020,Yukon,Eaux pluviales,"Municipalités urbaines, population de 1 à 4 999",60,
2020,Yukon,Eaux pluviales,"Municipalités urbaines, population de 5 000 à 29 999",60,100.0
2020,Yukon,Eaux pluviales,"Municipalités urbaines, population de 30 000 et plus",60,
2020,Yukon,Eaux pluviales,Toutes les municipalités rurales,60,
2020,Yukon,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",60,
2020,Yukon,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",60,
2020,Yukon,Eaux usées,Toutes les municipalités,60,40.0
2020,Yukon,Eaux usées,Toutes les municipalités urbaines,60,100.0
2020,Yukon,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",60,
2020,Yukon,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",60,100.0
2020,Yukon,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",60,
2020,Yukon,Eaux usées,Toutes les municipalités rurales,60,
2020,Yukon,Eaux usées,"Municipalités rurales, population 1 à 4 999",60,
2020,Yukon,Eaux usées,"Municipalités rurales, population 5 000 et plus",60,
2020,Yukon,Déchets solides,Toutes les municipalités,60,40.0
2020,Yukon,Déchets solides,Toutes les municipalités urbaines,60,100.0
2020,Yukon,Déchets solides,"Municipalités urbaines, population de 1 à 4 999",60,
2020,Yukon,Déchets solides,"Municipalités urbaines, population de 5 000 à 29 999",60,100.0
2020,Yukon,Déchets solides,"Municipalités urbaines, population de 30 000 et plus",60,
2020,Yukon,Déchets solides,Toutes les municipalités rurales,60,
2020,Yukon,Déchets solides,"Municipalités rurales, population 1 à 4 999",60,
2020,Yukon,Déchets solides,"Municipalités rurales, population 5 000 et plus",60,
2020,Territoires du Nord-Ouest,Eau potable,Toutes les municipalités,61,56.25
2020,Territoires du Nord-Ouest,Eau potable,Toutes les municipalités urbaines,61,80.0
2020,Territoires du Nord-Ouest,Eau potable,"Municipalités urbaines, population de 1 à 4 999",61,
2020,Territoires du Nord-Ouest,Eau potable,"Municipalités urbaines, population de 5 000 à 29 999",61,100.0
2020,Territoires du Nord-Ouest,Eau potable,"Municipalités urbaines, population de 30 000 et plus",61,
2020,Territoires du Nord-Ouest,Eau potable,Toutes les municipalités rurales,61,45.45
2020,Territoires du Nord-Ouest,Eau potable,"Municipalités rurales, population 1 à 4 999",61,45.45
2020,Territoires du Nord-Ouest,Eau potable,"Municipalités rurales, population 5 000 et plus",61,
2020,Territoires du Nord-Ouest,Eaux pluviales,Toutes les municipalités,61,62.5
2020,Territoires du Nord-Ouest,Eaux pluviales,Toutes les municipalités urbaines,61,
2020,Territoires du Nord-Ouest,Eaux pluviales,"Municipalités urbaines, population de 1 à 4 999",61,
2020,Territoires du Nord-Ouest,Eaux pluviales,"Municipalités urbaines, population de 5 000 à 29 999",61,0.0
2020,Territoires du Nord-Ouest,Eaux pluviales,"Municipalités urbaines, population de 30 000 et plus",61,
2020,Territoires du Nord-Ouest,Eaux pluviales,Toutes les municipalités rurales,61,
2020,Territoires du Nord-Ouest,Eaux pluviales,"Municipalités rurales, population 1 à 4 999",61,
2020,Territoires du Nord-Ouest,Eaux pluviales,"Municipalités rurales, population 5 000 et plus",61,
2020,Territoires du Nord-Ouest,Eaux usées,Toutes les municipalités,61,58.82
2020,Territoires du Nord-Ouest,Eaux usées,Toutes les municipalités urbaines,61,
2020,Territoires du Nord-Ouest,Eaux usées,"Municipalités urbaines, population de 1 à 4 999",61,
2020,Territoires du Nord-Ouest,Eaux usées,"Municipalités urbaines, population de 5 000 à 29 999",61,0.0
2020,Territoires du Nord-Ouest,Eaux usées,"Municipalités urbaines, population de 30 000 et plus",61,
2020,Territoires du Nord-Ouest,Eaux usées,Toutes les municipalités rurales,61,58.33
2020,Territoires du Nord-Ouest,Eaux usées,"Municipalités rurales, population 1 à 4 999",61,58.33
2020,Territoires du Nord-Ouest,Eaux usées,"Municipalités rurales, population 5 000 et plus",61,
